Component,Product Name,Brand,Current Price,Old Price,Discount Amount,Stock Status
Motherboard,MSI MPG B550 GAMING PLUS MOTHERBOARD,MSI,"৳ 17,000","৳ 17,500",৳ 500,Out of Stock
Motherboard,MSI MPG B550 GAMING EDGE WIFI MOTHERBOARD,MSI,"৳ 17,200","৳ 17,500",৳ 300,Out of Stock
Motherboard,MSI MAG B550M MORTAR MOTHERBOARD,MSI,"৳ 15,900","৳ 16,200",৳ 300,Out of Stock
Motherboard,GIGABYTE B550 AORUS ELITE AMD Motherboard,GIGABYTE,"৳ 22,500","৳ 23,500","৳ 1,000",Out of Stock
Motherboard,GIGABYTE B550M DS3H AMD Motherboard,GIGABYTE,"৳ 12,200","৳ 14,800","৳ 2,600",Out of Stock
Motherboard,GIGABYTE B550 AORUS PRO AC AMD Motherboard,GIGABYTE,"৳ 20,200","৳ 20,500",৳ 300,Out of Stock
Motherboard,GIGABYTE B550 AORUS MASTER AMD Motherboard,GIGABYTE,"৳ 26,900","৳ 27,200",৳ 300,Out of Stock
Motherboard,ASRock B550 Pro4 MOTHERBOARD,ASRock,"৳ 18,800","৳ 19,000",৳ 200,Out of Stock
Motherboard,MSI MAG B550M BAZOOKA MOTHERBOARD,MSI,"৳ 8,000","৳ 14,000","৳ 6,000",Out of Stock
Motherboard,MSI MAG B550 TOMAHAWK MOTHERBOARD,MSI,"৳ 23,500","৳ 24,000",৳ 500,Out of Stock
Motherboard,Gigabyte H310M S2P 8th Gen Micro ATX Motherboard,Gigabyte,"৳ 6,300","৳ 6,500",৳ 200,Out of Stock
Motherboard,GIGABYTE X570 AORUS ELITE WIFI AMD Motherboard,GIGABYTE,"৳ 23,200","৳ 23,500",৳ 300,Out of Stock
Motherboard,MSI X570-A PRO AM4 ATX Motherboard,MSI,"৳ 17,500","৳ 18,000",৳ 500,Out of Stock
Motherboard,Gigabyte X570 Aorus Xtreme Amd Gaming Motherboard,Gigabyte,৳ 500,"৳ 64,000","৳ 63,500",Out of Stock
Motherboard,GIGABYTE X570 UD PCIe M.2 Ultra Durable AMD Gaming Motherboard,GIGABYTE,"৳ 18,000","৳ 18,500",৳ 500,Out of Stock
Motherboard,Gigabyte GA-H61M-DS2 Ultra Durable 4 classic Motherboard,Gigabyte,"৳ 7,500","৳ 7,800",৳ 300,Out of Stock
Motherboard,MSI B450-A PRO MAX AMD GAMING MOTHERBOARD,MSI,"৳ 8,200","৳ 14,000","৳ 5,800",Out of Stock
Motherboard,GIGABYTE X570 GAMING X AMD MOTHERBOARD,GIGABYTE,"৳ 17,500","৳ 18,000",৳ 500,Out of Stock
Motherboard,GIGABYTE X570 AORUS ELITE AMD MOTHERBOARD,GIGABYTE,"৳ 21,600","৳ 22,000",৳ 400,Out of Stock
Motherboard,GIGABYTE X570 AORUS PRO WIFI AMD MOTHERBOARD,GIGABYTE,"৳ 24,500","৳ 25,000",৳ 500,Out of Stock
Motherboard,MSI MPG X570 GAMING EDGE WIFI MOTHERBOARD,MSI,"৳ 22,000","৳ 22,500",৳ 500,Out of Stock
Motherboard,MSI MPG X570 GAMING PLUS MOTHERBOARD,MSI,"৳ 17,300","৳ 17,500",৳ 200,Out of Stock
Motherboard,GIGABYTE B450 Gaming X AMD Motherboard,GIGABYTE,"৳ 10,800","৳ 11,000",৳ 200,Out of Stock
Motherboard,Gigabyte GA-A320M-HD2 AMD Micro ATX Motherboard,Gigabyte,"৳ 5,800","৳ 6,000",৳ 200,Out of Stock
Motherboard,Asrock B450 Steel Legend AMD Gaming Motherboard,Asrock,"৳ 14,300","৳ 14,500",৳ 200,Out of Stock
Motherboard,ASRock AMD B450M Steel Legend Gaming Motherboard,ASRock,"৳ 13,300","৳ 14,000",৳ 700,Out of Stock
Motherboard,Gigabyte GA-A320M-S2H AMD Micro ATX Motherboard,Gigabyte,"৳ 7,500","৳ 7,800",৳ 300,Out of Stock
Motherboard,Gigabyte AMD B450 Aorus Elite Gaming Motherboard,Gigabyte,"৳ 11,000","৳ 11,500",৳ 500,Out of Stock
Motherboard,Gigabyte AMD B450 AORUS M RGB Gaming Motherboard,Gigabyte,"৳ 10,900","৳ 11,200",৳ 300,Out of Stock
Motherboard,Gigabyte AMD B450M RGB Gaming Motherboard,Gigabyte,"৳ 10,500","৳ 11,500","৳ 1,000",Out of Stock
Motherboard,Gigabyte H310M DS2V Intel Ultra Durable motherboard,Gigabyte,"৳ 6,500","৳ 6,800",৳ 300,Out of Stock
Motherboard,Asrock B450M-HDV AM4 Micro ATX AMD Motherboard,Asrock,"৳ 7,900","৳ 8,500",৳ 600,Out of Stock
Motherboard,Gigabyte H370 D3H Ultra Durable 8th Gen RGB LED WIFI motherboard,Gigabyte,"৳ 10,700","৳ 11,900","৳ 1,200",Out of Stock
Motherboard,Gigabyte GA-H110M S2PH-DDR4 6th Gen Motherboard,Gigabyte,"৳ 9,100","৳ 9,600",৳ 500,Out of Stock
